Entity,Code,Year,Share of global annual CO₂ emissions,Share of world population,World Bank's income classification
Cayman Islands,CYM,1985,,0.00043847295,
Cayman Islands,CYM,1986,,0.000448158,
Cayman Islands,CYM,1987,,0.0004573497,
Cayman Islands,CYM,1988,,0.00046614226,
Cayman Islands,CYM,1989,,0.00047569635,
Cayman Islands,CYM,1990,,0.0004884377,
Cayman Islands,CYM,1991,,0.00050408434,
Cayman Islands,CYM,1992,,0.0005201971,
Cayman Islands,CYM,1993,,0.0005364886,High-income countries
Cayman Islands,CYM,1994,,0.0005528802,High-income countries
Cayman Islands,CYM,1995,,0.0005689302,High-income countries
Cayman Islands,CYM,1996,,0.0005848626,High-income countries
Cayman Islands,CYM,1997,,0.0006003253,High-income countries
Cayman Islands,CYM,1998,,0.0006150922,High-income countries
Cayman Islands,CYM,1999,,0.0006290682,High-income countries
Cayman Islands,CYM,2000,,0.0006432422,High-income countries
Cayman Islands,CYM,2001,,0.0006572249,High-income countries
Cayman Islands,CYM,2002,,0.00067112356,High-income countries
Cayman Islands,CYM,2003,,0.00068455643,High-income countries
Cayman Islands,CYM,2004,,0.00069765287,High-income countries
Cayman Islands,CYM,2005,,0.0007106302,High-income countries
Cayman Islands,CYM,2006,,0.00072326086,High-income countries
Cayman Islands,CYM,2007,,0.0007356331,High-income countries
Cayman Islands,CYM,2008,,0.00074768526,High-income countries
Cayman Islands,CYM,2009,,0.000759264,High-income countries
Cayman Islands,CYM,2010,,0.0007707357,High-income countries
Cayman Islands,CYM,2011,,0.0007823175,High-income countries
Cayman Islands,CYM,2012,,0.0007936591,High-income countries
Cayman Islands,CYM,2013,,0.0008047128,High-income countries
Cayman Islands,CYM,2014,,0.00081525504,High-income countries
Cayman Islands,CYM,2015,,0.00082544767,High-income countries
Cayman Islands,CYM,2016,,0.00083510677,High-income countries
Cayman Islands,CYM,2017,,0.0008444314,High-income countries
Cayman Islands,CYM,2018,,0.0008533484,High-income countries
Cayman Islands,CYM,2019,,0.0008621619,High-income countries
Cayman Islands,CYM,2020,,0.0008710662,High-income countries
Cayman Islands,CYM,2021,,0.0008815948,High-income countries
Cayman Islands,CYM,2022,,0.0008927237,High-income countries
Cayman Islands,CYM,2023,,0.0009028348,High-income countries
Cayman Islands,CYM,2024,,0.0009124755,
Cayman Islands,CYM,2025,,0.00092159334,
Cayman Islands,CYM,2026,,0.00093023723,
Cayman Islands,CYM,2027,,0.00093860814,
Cayman Islands,CYM,2028,,0.00094672997,
Cayman Islands,CYM,2029,,0.00095453695,
Cayman Islands,CYM,2030,,0.0009619769,
Cayman Islands,CYM,2031,,0.0009693751,
Cayman Islands,CYM,2032,,0.00097647455,
Cayman Islands,CYM,2033,,0.0009832506,
Cayman Islands,CYM,2034,,0.0009898474,
Cayman Islands,CYM,2035,,0.0009958008,
Cayman Islands,CYM,2036,,0.0010018012,
Cayman Islands,CYM,2037,,0.0010079119,
Cayman Islands,CYM,2038,,0.0010138496,
Cayman Islands,CYM,2039,,0.0010197097,
Cayman Islands,CYM,2040,,0.0010256516,
Cayman Islands,CYM,2041,,0.0010315002,
Cayman Islands,CYM,2042,,0.0010371511,
Cayman Islands,CYM,2043,,0.0010427297,
Cayman Islands,CYM,2044,,0.0010480653,
Cayman Islands,CYM,2045,,0.0010529639,
Cayman Islands,CYM,2046,,0.0010577168,
Cayman Islands,CYM,2047,,0.001062274,
Cayman Islands,CYM,2048,,0.0010670141,
Cayman Islands,CYM,2049,,0.0010714318,
Cayman Islands,CYM,2050,,0.0010758063,
Cayman Islands,CYM,2051,,0.0010804815,
Cayman Islands,CYM,2052,,0.0010845118,
Cayman Islands,CYM,2053,,0.0010880274,
Cayman Islands,CYM,2054,,0.0010915343,
Cayman Islands,CYM,2055,,0.0010949868,
Cayman Islands,CYM,2056,,0.0010986284,
Cayman Islands,CYM,2057,,0.0011016956,
Cayman Islands,CYM,2058,,0.0011041082,
Cayman Islands,CYM,2059,,0.0011065268,
Cayman Islands,CYM,2060,,0.0011086537,
Cayman Islands,CYM,2061,,0.0011103249,
Cayman Islands,CYM,2062,,0.0011118343,
Cayman Islands,CYM,2063,,0.0011132064,
Cayman Islands,CYM,2064,,0.0011142795,
Cayman Islands,CYM,2065,,0.0011151027,
Cayman Islands,CYM,2066,,0.0011158034,
Cayman Islands,CYM,2067,,0.0011167469,
Cayman Islands,CYM,2068,,0.0011180036,
Cayman Islands,CYM,2069,,0.0011192887,
Cayman Islands,CYM,2070,,0.0011204563,
Cayman Islands,CYM,2071,,0.0011216049,
Cayman Islands,CYM,2072,,0.0011227306,
Cayman Islands,CYM,2073,,0.00112372,
Cayman Islands,CYM,2074,,0.0011244487,
Cayman Islands,CYM,2075,,0.0011252528,
Cayman Islands,CYM,2076,,0.0011259678,
Cayman Islands,CYM,2077,,0.0011270624,
Cayman Islands,CYM,2078,,0.0011280514,
Cayman Islands,CYM,2079,,0.0011288673,
Cayman Islands,CYM,2080,,0.0011297396,
Cayman Islands,CYM,2081,,0.0011306938,
Cayman Islands,CYM,2082,,0.0011319176,
Cayman Islands,CYM,2083,,0.0011332608,
Cayman Islands,CYM,2084,,0.0011347791,
Cayman Islands,CYM,2085,,0.0011363804,
Cayman Islands,CYM,2086,,0.0011378664,
Cayman Islands,CYM,2087,,0.0011393401,
Cayman Islands,CYM,2088,,0.001140807,
Cayman Islands,CYM,2089,,0.0011421767,
Cayman Islands,CYM,2090,,0.0011439639,
Cayman Islands,CYM,2091,,0.0011461677,
Cayman Islands,CYM,2092,,0.0011482339,
Cayman Islands,CYM,2093,,0.0011500085,
Cayman Islands,CYM,2094,,0.0011517069,
Cayman Islands,CYM,2095,,0.0011533302,
Cayman Islands,CYM,2096,,0.0011548868,
Cayman Islands,CYM,2097,,0.0011564136,
Cayman Islands,CYM,2098,,0.0011576472,
Cayman Islands,CYM,2099,,0.0011585755,
Cayman Islands,CYM,2100,,0.0011594512,
Central African Republic,CAF,1950,0.0007928005,0.057681806,
Central African Republic,CAF,1951,0.000982335,0.05759937,
Central African Republic,CAF,1952,0.0012570157,0.0574605,
Central African Republic,CAF,1953,0.0010309004,0.057285123,
Central African Republic,CAF,1954,0.0010675556,0.05710432,
Central African Republic,CAF,1955,0.00096054544,0.056906946,
Central African Republic,CAF,1956,0.0011739951,0.05673057,
Central African Republic,CAF,1957,0.0012205146,0.056554463,
Central African Republic,CAF,1958,0.0013614999,0.0563908,
Central African Republic,CAF,1959,0.0011172384,0.05635081,
Central African Republic,CAF,1960,0.0009367838,0.0564538,
Central African Republic,CAF,1961,0.0009339948,0.056595653,
Central African Republic,CAF,1962,0.0007517989,0.056609448,
Central African Republic,CAF,1963,0.00071375887,0.0564728,
Central African Republic,CAF,1964,0.00067698496,0.05635136,
Central African Republic,CAF,1965,0.00077746535,0.05631546,
Central African Republic,CAF,1966,0.00071039796,0.05634744,
Central African Republic,CAF,1967,0.0007485269,0.056441575,
Central African Republic,CAF,1968,0.0014195736,0.056558423,
Central African Republic,CAF,1969,0.0013578471,0.05667973,
Central African Republic,CAF,1970,0.0014017468,0.056771137,
Central African Republic,CAF,1971,0.0011816416,0.05680484,
Central African Republic,CAF,1972,0.0010388178,0.05679638,
Central African Republic,CAF,1973,0.0009436062,0.056774233,
Central African Republic,CAF,1974,0.0006677063,0.056784503,
Central African Republic,CAF,1975,0.0006016155,0.0568429,
Central African Republic,CAF,1976,0.00071287574,0.056670543,
Central African Republic,CAF,1977,0.0006932404,0.05625907,
Central African Republic,CAF,1978,0.0007685656,0.05586928,
Central African Republic,CAF,1979,0.0005231878,0.05548305,
Central African Republic,CAF,1980,0.0005452234,0.055097863,
Central African Republic,CAF,1981,0.0007126567,0.054725852,
Central African Republic,CAF,1982,0.0007572215,0.054358367,
Central African Republic,CAF,1983,0.00077169697,0.05401814,
Central African Republic,CAF,1984,0.0007645843,0.053712167,
Central African Republic,CAF,1985,0.00079370214,0.05341896,
Central African Republic,CAF,1986,0.0007820339,0.053130783,
Central African Republic,CAF,1987,0.0012242028,0.052857168,Low-income countries
Central African Republic,CAF,1988,0.0010451919,0.05278047,Low-income countries
Central African Republic,CAF,1989,0.0011129497,0.05318585,Low-income countries
Central African Republic,CAF,1990,0.0008060191,0.053904302,Low-income countries
Central African Republic,CAF,1991,0.0008217336,0.054684248,Low-income countries
Central African Republic,CAF,1992,0.00086199626,0.055554714,Low-income countries
Central African Republic,CAF,1993,0.00086947554,0.056475285,Low-income countries
Central African Republic,CAF,1994,0.0009083133,0.057403356,Low-income countries
Central African Republic,CAF,1995,0.00088750327,0.058137372,Low-income countries
Central African Republic,CAF,1996,0.00087604305,0.05881445,Low-income countries
Central African Republic,CAF,1997,0.000885898,0.059608888,Low-income countries
Central African Republic,CAF,1998,0.0009045507,0.060409416,Low-income countries
Central African Republic,CAF,1999,0.000928762,0.061248958,Low-income countries
Central African Republic,CAF,2000,0.0009192117,0.06211287,Low-income countries
Central African Republic,CAF,2001,0.0009549724,0.06266246,Low-income countries
Central African Republic,CAF,2002,0.0009202923,0.06321001,Low-income countries
Central African Republic,CAF,2003,0.00080776337,0.063907474,Low-income countries
Central African Republic,CAF,2004,0.0007677987,0.06447154,Low-income countries
Central African Republic,CAF,2005,0.0007299693,0.06511056,Low-income countries
Central African Republic,CAF,2006,0.0007416908,0.065616645,Low-income countries
Central African Republic,CAF,2007,0.0007319949,0.066043705,Low-income countries
Central African Republic,CAF,2008,0.00051405805,0.06660846,Low-income countries
Central African Republic,CAF,2009,0.0005111166,0.065328196,Low-income countries
Central African Republic,CAF,2010,0.0005052899,0.06398708,Low-income countries
Central African Republic,CAF,2011,0.0005415635,0.06419731,Low-income countries
Central African Republic,CAF,2012,0.0005443654,0.06402886,Low-income countries
Central African Republic,CAF,2013,0.00033213175,0.06366642,Low-income countries
Central African Republic,CAF,2014,0.00035141234,0.06263111,Low-income countries
Central African Republic,CAF,2015,0.0005070937,0.061968114,Low-income countries
Central African Republic,CAF,2016,0.0005586524,0.062361963,Low-income countries
Central African Republic,CAF,2017,0.0006006574,0.06269619,Low-income countries
Central African Republic,CAF,2018,0.0005985229,0.06311417,Low-income countries
Central African Republic,CAF,2019,0.0006122421,0.063302025,Low-income countries
Central African Republic,CAF,2020,0.00067800615,0.06373308,Low-income countries
Central African Republic,CAF,2021,0.0006537244,0.06426721,Low-income countries
Central African Republic,CAF,2022,0.00072538265,0.063555405,Low-income countries
Central African Republic,CAF,2023,0.0007441156,0.06367506,Low-income countries
Central African Republic,CAF,-10000,,0.05032045,
Central African Republic,CAF,-9000,,0.059748996,
Central African Republic,CAF,-8000,,0.06968233,
Central African Republic,CAF,-7000,,0.07921918,
Central African Republic,CAF,-6000,,0.08637395,
Central African Republic,CAF,-5000,,0.0898114,
Central African Republic,CAF,-4000,,0.08942044,
Central African Republic,CAF,-3000,,0.08683455,
Central African Republic,CAF,-2000,,0.079884365,
Central African Republic,CAF,-1000,,0.07879909,
Central African Republic,CAF,0,,0.056247324,
Central African Republic,CAF,100,,0.058012962,
Central African Republic,CAF,200,,0.060125314,
Central African Republic,CAF,300,,0.06691967,
Central African Republic,CAF,400,,0.06636325,
Central African Republic,CAF,500,,0.06663094,
Central African Republic,CAF,600,,0.06542729,
Central African Republic,CAF,700,,0.06721129,
Central African Republic,CAF,800,,0.06888686,
Central African Republic,CAF,900,,0.06662249,
Central African Republic,CAF,1000,,0.06745818,
Central African Republic,CAF,1100,,0.05772602,
Central African Republic,CAF,1200,,0.05437374,
Central African Republic,CAF,1300,,0.055781055,
Central African Republic,CAF,1400,,0.06056713,
Central African Republic,CAF,1500,,0.05605673,
Central African Republic,CAF,1600,,0.057509903,
Central African Republic,CAF,1700,,0.052473824,
Central African Republic,CAF,1710,,0.050730783,
Central African Republic,CAF,1720,,0.049082145,
Central African Republic,CAF,1730,,0.04815323,
Central African Republic,CAF,1740,,0.04674865,
Central African Republic,CAF,1750,,0.04431902,
Central African Republic,CAF,1760,,0.04310699,
Central African Republic,CAF,1770,,0.04181042,
Central African Republic,CAF,1780,,0.03918485,
Central African Republic,CAF,1790,,0.038254235,
Central African Republic,CAF,1800,,0.05020922,
Central African Republic,CAF,1810,,0.04659626,
Central African Republic,CAF,1820,,0.04560006,
Central African Republic,CAF,1830,,0.05211672,
Central African Republic,CAF,1840,,0.06170872,
Central African Republic,CAF,1850,,0.07140574,
Central African Republic,CAF,1860,,0.070549235,
Central African Republic,CAF,1870,,0.07288668,
Central African Republic,CAF,1880,,0.07204976,
Central African Republic,CAF,1890,,0.06934804,
Central African Republic,CAF,1900,,0.06247628,
Central African Republic,CAF,1910,,0.055387028,
Central African Republic,CAF,1920,,0.05013914,
Central African Republic,CAF,1930,,0.051632587,
Central African Republic,CAF,1940,,0.052784372,
Central African Republic,CAF,2024,,0.06531132,
Central African Republic,CAF,2025,,0.066976994,
Central African Republic,CAF,2026,,0.06865692,
Central African Republic,CAF,2027,,0.07035562,
Central African Republic,CAF,2028,,0.07209604,
Central African Republic,CAF,2029,,0.07385063,
Central African Republic,CAF,2030,,0.075599924,
Central African Republic,CAF,2031,,0.07736811,
Central African Republic,CAF,2032,,0.07914421,
Central African Republic,CAF,2033,,0.080916375,
Central African Republic,CAF,2034,,0.082688436,
Central African Republic,CAF,2035,,0.084439024,
Central African Republic,CAF,2036,,0.086159594,
Central African Republic,CAF,2037,,0.087856755,
Central African Republic,CAF,2038,,0.089543805,
Central African Republic,CAF,2039,,0.09123581,
Central African Republic,CAF,2040,,0.09290925,
Central African Republic,CAF,2041,,0.0945495,
Central African Republic,CAF,2042,,0.0961777,
Central African Republic,CAF,2043,,0.09781912,
Central African Republic,CAF,2044,,0.09948764,
Central African Republic,CAF,2045,,0.10117862,
Central African Republic,CAF,2046,,0.10288325,
Central African Republic,CAF,2047,,0.10459608,
Central African Republic,CAF,2048,,0.10633109,
Central African Republic,CAF,2049,,0.108082905,
Central African Republic,CAF,2050,,0.10985448,
Central African Republic,CAF,2051,,0.11164617,
Central African Republic,CAF,2052,,0.11344752,
Central African Republic,CAF,2053,,0.11526878,
Central African Republic,CAF,2054,,0.11709871,
Central African Republic,CAF,2055,,0.11893033,
Central African Republic,CAF,2056,,0.120763265,
Central African Republic,CAF,2057,,0.12260051,
Central African Republic,CAF,2058,,0.124437936,
Central African Republic,CAF,2059,,0.12626444,
Central African Republic,CAF,2060,,0.12808043,
Central African Republic,CAF,2061,,0.12987308,
Central African Republic,CAF,2062,,0.13164937,
Central African Republic,CAF,2063,,0.13343531,
Central African Republic,CAF,2064,,0.13519183,
Central African Republic,CAF,2065,,0.13690816,
Central African Republic,CAF,2066,,0.13861836,
Central African Republic,CAF,2067,,0.14032929,
Central African Republic,CAF,2068,,0.14201936,
Central African Republic,CAF,2069,,0.14368437,
Central African Republic,CAF,2070,,0.14534786,
Central African Republic,CAF,2071,,0.14698446,
Central African Republic,CAF,2072,,0.14856033,
Central African Republic,CAF,2073,,0.15011299,
Central African Republic,CAF,2074,,0.15163545,
Central African Republic,CAF,2075,,0.15314078,
Central African Republic,CAF,2076,,0.15466882,
Central African Republic,CAF,2077,,0.15618443,
Central African Republic,CAF,2078,,0.15765557,
Central African Republic,CAF,2079,,0.15906742,
Central African Republic,CAF,2080,,0.1604775,
Central African Republic,CAF,2081,,0.16188984,
Central African Republic,CAF,2082,,0.16328761,
Central African Republic,CAF,2083,,0.16468738,
Central African Republic,CAF,2084,,0.16605921,
Central African Republic,CAF,2085,,0.16738722,
Central African Republic,CAF,2086,,0.168706,
Central African Republic,CAF,2087,,0.17000559,
Central African Republic,CAF,2088,,0.171263,
Central African Republic,CAF,2089,,0.1724749,
Central African Republic,CAF,2090,,0.17366974,
Central African Republic,CAF,2091,,0.17486133,
Central African Republic,CAF,2092,,0.17602421,
Central African Republic,CAF,2093,,0.17715478,
Central African Republic,CAF,2094,,0.17825958,
Central African Republic,CAF,2095,,0.17936523,
Central African Republic,CAF,2096,,0.1804421,
Central African Republic,CAF,2097,,0.18147264,
Central African Republic,CAF,2098,,0.18248942,
Central African Republic,CAF,2099,,0.18349569,
Central African Republic,CAF,2100,,0.1844681,
Chad,TCD,1950,0.00049917004,0.10129819,
Chad,TCD,1951,0.0006185135,0.10131983,
Chad,TCD,1952,0.0007914544,0.10124712,
Chad,TCD,1953,0.00064908655,0.10112645,
Chad,TCD,1954,0.0006721674,0.10100958,
Chad,TCD,1955,0.00060479087,0.1008772,
Chad,TCD,1956,0.0007391863,0.10079595,
Chad,TCD,1957,0.0007684794,0.10071786,
Chad,TCD,1958,0.0008572341,0.10065681,
Chad,TCD,1959,0.00070344645,0.10078817,
Chad,TCD,1960,0.0005854899,0.10113983,
Chad,TCD,1961,0.0005448303,0.10153629,
Chad,TCD,1962,0.00086456875,0.10167206,
Chad,TCD,1963,0.0008921986,0.10150652,
Chad,TCD,1964,0.00091392966,0.10131704,
Chad,TCD,1965,0.0009394373,0.10119016,
Chad,TCD,1966,0.00071039796,0.10108297,
Chad,TCD,1967,0.0009581144,0.10101062,
Chad,TCD,1968,0.00096531,0.10093208,
Chad,TCD,1969,0.001171476,0.10087389,
Chad,TCD,1970,0.0008361297,0.1008973,
Chad,TCD,1971,0.00096894614,0.100994155,
Chad,TCD,1972,0.00074523885,0.101257145,
Chad,TCD,1973,0.0009436062,0.10166055,
Chad,TCD,1974,0.00088309543,0.10205048,
Chad,TCD,1975,0.0010743134,0.1023706,
Chad,TCD,1976,0.0010183938,0.10258314,
Chad,TCD,1977,0.0010695708,0.10269815,
Chad,TCD,1978,0.0010183493,0.10277886,
Chad,TCD,1979,0.0010276902,0.10313252,
Chad,TCD,1980,0.001071646,0.10152567,
Chad,TCD,1981,0.0010978766,0.09982752,
Chad,TCD,1982,0.0010872923,0.10272747,
Chad,TCD,1983,0.0010803757,0.105999336,
Chad,TCD,1984,0.0011002554,0.10549914,
Chad,TCD,1985,0.00088389555,0.10466897,
Chad,TCD,1986,0.0009064484,0.10590958,
Chad,TCD,1987,0.0009310838,0.10769475,Low-income countries
Chad,TCD,1988,0.00029862626,0.109405115,Low-income countries
Chad,TCD,1989,0.0004582734,0.111179,Low-income countries
Chad,TCD,1990,0.0016603995,0.112294674,Low-income countries
Chad,TCD,1991,0.0016592698,0.11452276,Low-income countries
Chad,TCD,1992,0.0018053129,0.11759288,Low-income countries
Chad,TCD,1993,0.0017711539,0.118556626,Low-income countries
Chad,TCD,1994,0.0017923105,0.119520634,Low-income countries
Chad,TCD,1995,0.0018162905,0.123097986,Low-income countries
Chad,TCD,1996,0.0018270835,0.12684076,Low-income countries
Chad,TCD,1997,0.00185681,0.12946239,Low-income countries
Chad,TCD,1998,0.0019085058,0.13215838,Low-income countries
Chad,TCD,1999,0.0019202149,0.13504192,Low-income countries
Chad,TCD,2000,0.0019110208,0.13792129,Low-income countries
Chad,TCD,2001,0.0019668103,0.14075476,Low-income countries
Chad,TCD,2002,0.0020076553,0.14384004,Low-income countries
Chad,TCD,2003,0.0031891228,0.14777718,Low-income countries
Chad,TCD,2004,0.0031521204,0.15253668,Low-income countries
Chad,TCD,2005,0.0031258515,0.15679584,Low-income countries
Chad,TCD,2006,0.0031374514,0.16048118,Low-income countries
Chad,TCD,2007,0.003453202,0.16399528,Low-income countries
Chad,TCD,2008,0.0027201397,0.16767289,Low-income countries
Chad,TCD,2009,0.0038553327,0.17155853,Low-income countries
Chad,TCD,2010,0.003705509,0.17534964,Low-income countries
Chad,TCD,2011,0.0036892216,0.17937195,Low-income countries
Chad,TCD,2012,0.0049798456,0.18345557,Low-income countries
Chad,TCD,2013,0.005887817,0.18776013,Low-income countries
Chad,TCD,2014,0.006157332,0.19221646,Low-income countries
Chad,TCD,2015,0.0066422955,0.1960731,Low-income countries
Chad,TCD,2016,0.0067043225,0.19996746,Low-income countries
Chad,TCD,2017,0.006513397,0.2043361,Low-income countries
Chad,TCD,2018,0.006489198,0.20901343,Low-income countries
Chad,TCD,2019,0.006197315,0.21360384,Low-income countries
Chad,TCD,2020,0.006708452,0.21839334,Low-income countries
Chad,TCD,2021,0.007218213,0.2241296,Low-income countries
Chad,TCD,2022,0.008056841,0.23007582,Low-income countries
Chad,TCD,2023,0.008148349,0.2387507,Low-income countries
Chad,TCD,-10000,,0.2151005,
Chad,TCD,-9000,,0.22700398,
Chad,TCD,-8000,,0.23532313,
Chad,TCD,-7000,,0.23779224,
Chad,TCD,-6000,,0.23045856,
Chad,TCD,-5000,,0.21300189,
Chad,TCD,-4000,,0.18851198,
Chad,TCD,-3000,,0.16271971,
Chad,TCD,-2000,,0.13306311,
Chad,TCD,-1000,,0.116670094,
Chad,TCD,0,,0.07402672,
Chad,TCD,100,,0.08289525,
Chad,TCD,200,,0.09327753,
Chad,TCD,300,,0.11271664,
Chad,TCD,400,,0.12136062,
Chad,TCD,500,,0.13229422,
Chad,TCD,600,,0.14103942,
Chad,TCD,700,,0.15730417,
Chad,TCD,800,,0.17504449,
Chad,TCD,900,,0.16976134,
Chad,TCD,1000,,0.17189004,
Chad,TCD,1100,,0.15021744,
Chad,TCD,1200,,0.1437972,
Chad,TCD,1300,,0.15342529,
Chad,TCD,1400,,0.17634723,
Chad,TCD,1500,,0.16578832,
Chad,TCD,1600,,0.18851197,
Chad,TCD,1700,,0.18674736,
Chad,TCD,1710,,0.19135812,
Chad,TCD,1720,,0.18389556,
Chad,TCD,1730,,0.17914921,
Chad,TCD,1740,,0.17264812,
Chad,TCD,1750,,0.16241679,
Chad,TCD,1760,,0.1566988,
Chad,TCD,1770,,0.15069276,
Chad,TCD,1780,,0.13996112,
Chad,TCD,1790,,0.13533671,
Chad,TCD,1800,,0.14996454,
Chad,TCD,1810,,0.1454877,
Chad,TCD,1820,,0.14684904,
Chad,TCD,1830,,0.14246789,
Chad,TCD,1840,,0.14135166,
Chad,TCD,1850,,0.13860211,
Chad,TCD,1860,,0.1347591,
Chad,TCD,1870,,0.13676496,
Chad,TCD,1880,,0.1321487,
Chad,TCD,1890,,0.12413723,
Chad,TCD,1900,,0.10757133,
Chad,TCD,1910,,0.09611301,
Chad,TCD,1920,,0.08738495,
Chad,TCD,1930,,0.090042226,
Chad,TCD,1940,,0.09205075,
Chad,TCD,2024,,0.24870373,
Chad,TCD,2025,,0.255159,
Chad,TCD,2026,,0.25974247,
Chad,TCD,2027,,0.2649675,
Chad,TCD,2028,,0.27081642,
Chad,TCD,2029,,0.27667004,
Chad,TCD,2030,,0.28249663,
Chad,TCD,2031,,0.28835878,
Chad,TCD,2032,,0.29426947,
Chad,TCD,2033,,0.300154,
Chad,TCD,2034,,0.30596173,
Chad,TCD,2035,,0.31172338,
Chad,TCD,2036,,0.31758884,
Chad,TCD,2037,,0.3235145,
Chad,TCD,2038,,0.32941163,
Chad,TCD,2039,,0.3353245,
Chad,TCD,2040,,0.34114298,
Chad,TCD,2041,,0.34699032,
Chad,TCD,2042,,0.35297528,
Chad,TCD,2043,,0.3589942,
Chad,TCD,2044,,0.3649924,
Chad,TCD,2045,,0.3710565,
Chad,TCD,2046,,0.37719738,
Chad,TCD,2047,,0.3833106,
Chad,TCD,2048,,0.38955408,
Chad,TCD,2049,,0.39581862,
Chad,TCD,2050,,0.40207124,
Chad,TCD,2051,,0.40844235,
Chad,TCD,2052,,0.41486493,
Chad,TCD,2053,,0.4213152,
Chad,TCD,2054,,0.427743,
Chad,TCD,2055,,0.43422326,
Chad,TCD,2056,,0.44074613,
Chad,TCD,2057,,0.4472015,
